"";"lon";"lat";"type";"loctype";"address";"north";"south";"east";"west";"Location"
"21282";19,81935;41,32901;"establishment";"geometric_center";"sheshi skënderbej, tirana 1000, albania";41,33036;41,32766;19,8207;19,818;"rruga ludovik shllaku, pallati kultures, kati 3, 1001 tirana, albania"
"21283";22,58604;43,15484;"premise";"rooftop";"srpskih vladara 82, pirot 18300, serbia";43,15618;43,15348;22,58738;22,58468;"srpskih vladara 82, 18300 pirot, serbia"
"21284";19,44653;41,31131;"route";"geometric_center";"bulevardi epidamn, durrës, albania";41,31308;41,30952;19,44794;19,44525;"rruga tregtare durres l.1, 1000 durres, albania"
"21285";19,4406;41,32897;"route";"geometric_center";"rruga, durrës, albania";41,33032;41,32763;19,44194;19,43924;"rruga skenderbej 3, 1000 durres, albania"
"21286";19,09184;42,09807;"establishment";"geometric_center";"obala 13 jula bb potkovica, bar 85000, montenegro, bar, montenegro";42,09942;42,09672;19,09319;19,09049;"obala jula b.b., 13, 85000 bar, montenegro"
"21287";19,24635;42,44179;"premise";"rooftop";"ministry of science, 46 rimski trg, podgorica 81000, montenegro";42,44314;42,44045;19,2477;19,245;"rimski trg 46, 81000 podgorica, montenegro"
"21288";14,43718;45,32729;"street_address";"rooftop";"riva 1, 51000, rijeka, croatia";45,32864;45,32594;14,43853;14,43583;"riva 1,, 51000 rijeka, croatia"
"21289";22,28788;48,6208;"locality";"approximate";"uzhhorod, zakarpattia oblast, ukraine";48,66033;48,57843;22,34928;22,20999;"shvabskaya st. 71 a, 88018 uzhhorod, ukraine"
"21290";14,43917;45,32722;"street_address";"rooftop";"splitska ul. 2, 51000, rijeka, croatia";45,32856;45,32587;14,44052;14,43782;"splitska 2, 1000 rijeka, croatia"
"21291";20,46244;44,80396;"premise";"rooftop";"nemanjina 22-26, beograd 11000, serbia";44,80527;44,80257;20,46372;20,46102;"nemanjina 22 26, 1000 beograd, serbia"
"21292";19,038;47,50528;"subpremise";"rooftop";"budapest, 50, fo u. 44, 1011 hungary";47,50663;47,50393;19,03935;19,03665;"fo utca 44-50,, 1440 budapest, hungary"
"21293";20,46306;44,80837;"street_address";"rooftop";"kneza miloša 12, beograd 11000, serbia";44,80972;44,80702;20,46441;20,46171;"kneza milosa 12, 11000 belgrade, serbia"
"21294";12,50314;41,90969;"premise";"rooftop";"via nomentana, 2, 00161 roma rm, italy";41,91111;41,90841;12,50445;12,50175;"via nomentana 2, 00161 roma, italy"
"21295";16,38658;48,21092;"street_address";"rooftop";"radetzkystraße 2, 1030 wien, austria";48,21227;48,20957;16,38793;16,38523;"rdetzkystrabe 2,, 1030 wien, austria"
"21296";13,73963;45,54991;"street_address";"rooftop";"vojkovo nabrežje 38, 6000 koper - capodistria, slovenia";45,55126;45,54856;13,74098;13,73828;"vojkovo nabrezje 38, 6501 koper, slovenia"
"21297";12,3127;45,43137;"establishment";"rooftop";"fabbricato 13, santa marta, 30135 venezia ve, italy";45,43272;45,43002;12,31405;12,31135;"santa marta fabbricato 13, 30123 venice, italy"
"21298";13,76967;45,63699;"street_address";"rooftop";"via karl ludwig von bruck, 3, 34123 trieste ts, italy";45,63834;45,63565;13,77102;13,76832;"karl ludwig von bruk 3, 34143 trieste, italy"
"21299";16,87053;41,13304;"premise";"rooftop";"piazzale cristoforo colombo, 1, 70122 bari ba, italy";41,13438;41,13168;16,87187;16,86918;"p.le cristoforo colombo 1,, 70122 bari, italy"
"21300";12,49715;41,90846;"street_address";"rooftop";"piazza sallustio, 21, 00187 roma rm, italy";41,90981;41,90711;12,4985;12,4958;"piazza sallustio 21, 00187 roma, italy"
"21301";26,0806;44,44104;"premise";"rooftop";"bulevardul dinicu golescu 1, bucure<U+0219>ti, romania";44,44239;44,43969;26,08195;26,07925;"dinicu golescu blvd, sector 1 1, 011333 bucharest, romania"
"21302";13,77419;45,64985;"street_address";"rooftop";"via santa caterina da siena, 1, 34122 trieste ts, italy";45,6512;45,6485;13,77554;13,77284;"via santa caterina da siena 1, 34122 trieste, italy"
"21303";17,15531;48,16049;"street_address";"rooftop";"drienová 74/24, 821 03 bratislava, slovakia";48,16184;48,15914;17,15666;17,15396;"drienova 24, 82009 bratislava, slovakia"
"21304";24,70835;41,59511;"postal_code";"approximate";"4700 smolyan, bulgaria";41,65315;41,54851;24,72571;24,6909;"bulgaria blvd 14, 4700 smolyan, bulgaria"
"21305";11,12124;46,07222;"street_address";"rooftop";"piazza dante, 15, 38121 trento tn, italy";46,07357;46,07087;11,12259;11,11989;"piazza dante 15,, 38100 trento, italy"
"21306";15,78514;40,63981;"street_address";"range_interpolated";"viale vincenzo verrastro, 5, 85100 potenza pz, italy";40,64116;40,63846;15,78649;15,7838;"via verrastro 5, 85100 potenza, italy"
"21307";23,38527;42,65562;"street_address";"rooftop";"boulevard ""tsarigradsko shose"" 66, 1784 7-mi 11-ti kilometar, sofia, bulgaria";42,65697;42,65427;23,38662;23,38392;"tsarigradsko shose, blvd 66, 1784 sofia, bulgaria"
"21308";23,32187;42,69771;"locality";"approximate";"sofia, bulgaria";42,78778;42,60309;23,4569;23,19099;"st. kiril and metodii str. 17-19,, 1202 sofia, bulgaria"
"21309";23,01965;40,54852;"locality";"approximate";"thermi 570 01, greece";40,55308;40,54304;23,02666;23,01457;"mihaniona 14th km, 57001 thermi, greece"
"21310";19,03443;47,49516;"subpremise";"rooftop";"budapest, 568, gellérthegy u. 30-32, 1016 hungary";47,49651;47,49381;19,03578;19,03308;"gellerthegy u. 30-32 1539 pf 568,, 1016 budapest, hungary"
"21311";19,08229;47,68456;"route";"geometric_center";"szentendre, ady endre út, 2000 hungary";47,69475;47,67266;19,08987;19,07561;"ady endre ut, 2000 szentendre, hungary"
"21312";19,02802;47,51116;"establishment";"rooftop";"budapest, kitaibel pál u. 1, 1024 hungary";47,51251;47,50981;19,02937;19,02668;"kitaibel p. u. 1, 1024 budapest, hungary"
"21313";25,79597;45,86568;"street_address";"rooftop";"grigore balan 10, sfântu gheorghe, romania";45,86703;45,86434;25,79732;25,79463;"sfantu gheorghe, b-dul grigore balan 10, 520013 covasna, romania"
"21314";23,71333;37,95446;"route";"geometric_center";"leof. andrea siggrou, greece";37,97064;37,93881;23,73353;23,69448;"sygrou avenue (floor: 5th. office: 523) 80-88,, 11741 athens, greece"
"21315";25,10244;35,31938;"establishment";"geometric_center";"esta<U+03C5><U+03C1><U+03C9>µ<U+03AD><U+03BD><U+03BF><U+03C2>, iraklio 714 10, greece";35,32072;35,31803;25,10379;25,10109;"crete estavromenos, tei campus 0, 71004 heraklion, greece"
"21316";30,7415;46,40001;"premise";"rooftop";"l'vivs'ka st, 15, odesa, odes'ka oblast, ukraine, 65000";46,4014;46,3987;30,74282;30,74012;"lvivska st. 15, 65016 odessa, ukraine"
"21317";17,25081;45,14627;"street_address";"rooftop";"vidovdanska 7, gradiška, bosnia and herzegovina";45,14762;45,14492;17,25216;17,24946;"vidovdanska 7, 78400 gradiška, bosnia and herzegovina"
"21318";15,97198;45,81492;"street_address";"range_interpolated";"gric 3, 10000, zagreb, croatia";45,81627;45,81357;15,97333;15,97063;"gric 3, 10000 zagreb, croatia"
"21319";16,83178;46,16312;"street_address";"rooftop";"zrinski trg 1, 48000, koprivnica, croatia";46,16447;46,16177;16,83312;16,83043;"zrinski trg 1, 48000 koprivnica, croatia"
"21320";19,2701;42,44117;"premise";"rooftop";"19 iv proleterske, podgorica, montenegro";42,44252;42,43982;19,2714;19,26871;"iv proleterske brigade 19 ,, 81000 podgorica, montenegro"
"21321";20,42445;44,77176;"street_address";"rooftop";"kneza višeslava 66, beograd 11000, serbia";44,7731;44,77041;20,4258;20,4231;"kneza viseslava 66, 11030 belgrade, serbia"
"21322";17,191;44,77218;"locality";"approximate";"banja luka 78000, bosnia and herzegovina";44,84016;44,71702;17,30338;17,10895;"banjaluckog odreda b.b, 7800 banja luka, bosnia and herzegovina"
"21323";21,39469;42,01484;"route";"geometric_center";"skupi, skopje 1000, north macedonia";42,016;42,01239;21,40821;21,38138;"ul. skupi bb 0, 1000 skopje, former yugoslav republic of macedonia"
"21324";19,513;42,06589;"route";"geometric_center";"rruga 28 nëntori, shkodër, albania";42,06713;42,06443;19,51455;19,51185;"rruga nentori 28, 4001 shkoder, albania"
"21325";30,72331;46,48253;"locality";"approximate";"odesa, odessa oblast, ukraine, 65000";46,60042;46,31952;30,81189;30,61168;"shevchenko ave. 4, 65032 odessa, ukraine"
"21326";29,59617;45,4003;"locality";"approximate";"vylkove, odessa oblast, ukraine";45,41299;45,38368;29,62747;29,55993;"kirova st 18, 68355 vilkovo, ukraine"
"21327";12,49535;41,86861;"premise";"rooftop";"via cristoforo colombo, 44, 00154 roma rm, italy";41,86993;41,86723;12,49673;12,49404;"via cristoforo colombo 44, 00147 rome, italy"
"21328";18,42198;43,86733;"street_address";"range_interpolated";"bardakcije 12, sarajevo 71000, bosnia and herzegovina";43,86868;43,86599;18,42333;18,42063;"bardakcije 12, 71000 sarajevo, bosnia and herzegovina"
"21329";16,87544;41,11136;"street_address";"rooftop";"via pietro gobetti, 26, 70125 bari ba, italy";41,1127;41,11001;16,87679;16,87409;"via p.gobetti 26,, 70125 bari, italy"
"21330";23,75931;37,98818;"street_address";"rooftop";"amaliados 17, ampelokipi menemeni 115 23, greece";37,98953;37,98683;23,76066;23,75796;"amaliados str. 17 ,, 11523 athens, greece"
"21331";25,40656;41,12244;"locality";"approximate";"komotini 691 00, greece";41,13406;41,10213;25,43101;25,38284;"vizyinou square 1, 69100 komotini, greece"
"21332";17,90621;47,09425;"route";"geometric_center";"veszprém, óváros tér, 8200 hungary";47,09565;47,09296;17,90783;17,90513;"ovaros sqr. 9, 8200 veszprem, hungary"
"21333";19,08105;47,53006;"street_address";"rooftop";"budapest, béke tér 1, 1139 hungary";47,53141;47,52871;19,0824;19,0797;"beke ter 1,, 1139 budapest, hungary"
"21334";14,29336;48,29425;"street_address";"range_interpolated";"bahnhofstraße 1, 4020 linz, austria";48,2956;48,2929;14,29471;14,29201;"bahnhofstrasse 1, 4021 linz, austria"
"21335";13,77062;45,65586;"street_address";"range_interpolated";"corso camillo benso conte di cavour, 1, 34132 trieste ts, italy";45,65721;45,65451;13,77197;13,76927;"corso cavour 1, 34100 trieste, italy"
"21336";23,32765;42,69698;"street_address";"rooftop";"ul. ""moskovska"" 13, 1000 sofia center, sofia, bulgaria";42,69833;42,69563;23,329;23,3263;"moskovska str. 13a, 1000 sofia, bulgaria"
"21337";23,32456;42,69782;"postal_code";"approximate";"1000 old city center, sofia, bulgaria";42,70306;42,68832;23,33534;23,31438;"triaditsa str. 2, 1000 sofia, bulgaria"
"21338";23,55288;43,21024;"locality";"approximate";"vratsa, bulgaria";43,22971;43,18506;23,59202;23,50661;"stefanaki savov str. 6,, 3000 vratsa, bulgaria"
"21339";25,13648;35,33766;"establishment";"geometric_center";"pl. eleftherias, iraklio 712 01, greece";35,33901;35,33631;25,13783;25,13513;"eleftherias sqr. 1, 71201 heraklion, greece"
"21340";25,15931;35,23532;"locality";"approximate";"archanes 701 00, greece";35,24299;35,2272;25,16851;25,15256;"archanes, 70100 heraklion, greece"
"21341";13,62032;45,91655;"street_address";"rooftop";"mednarodni prehod 6, 5290 šempeter pri gorici, slovenia";45,9179;45,9152;13,62167;13,61897;"mednarodni prehod 6, 5290 šempeter pri gorici vrtojba, slovenia"
"21342";13,64903;45,95821;"street_address";"rooftop";"kidriceva ulica 9, 5000 nova gorica, slovenia";45,95956;45,95686;13,65038;13,64768;"kidriceva 9, 5000 nuova gorica, slovenia"
"21343";24,49502;47,13222;"street_address";"rooftop";"pia<U+021B>a centrala 6, bistri<U+021B>a, romania";47,13357;47,13087;24,49637;24,49367;"piata centrala 6, 420040 bistrita, romania"
"21344";26,09292;44,42896;"route";"geometric_center";"strada apolodor, bucure<U+0219>ti, romania";44,4305;44,42781;26,09426;26,09156;"apolodor street, nord side, sector 5 7, 05 bucharest, romania"
"21345";13,08706;47,72357;"premise";"rooftop";"fachhochschule salzburg, urstein süd 1, 5412 puch bei hallein, austria";47,72496;47,72226;13,088;13,0853;"urstein sued 1, 5412 puch bei salzburg, austria"
"21346";20,91648;44,01021;"street_address";"range_interpolated";"kralja petra i 22, kragujevac, serbia";44,01156;44,00886;20,91783;20,91513;"kralja petra i 22, 34000 kragujevac, serbia"
"21347";18,95331;42,77414;"establishment";"geometric_center";"danila bojovica bb, nikšic 81400, montenegro";42,77549;42,77279;18,95466;18,95197;"danila bojovica bb,, 81400 niksic, montenegro"
"21348";18,92687;42,38867;"establishment";"geometric_center";"v proleterske brigade, cetinje 81250, montenegro";42,39002;42,38732;18,92822;18,92552;"bajova 2, 81250 cetinje, montenegro"
"21349";28,82483;47,026;"premise";"rooftop";"strada 31 august 1989 80, chi<U+0219>inau 2012, moldova";47,02739;47,02469;28,82624;28,82354;"31st august 1989 street 80,, 2012 chisinau, moldova"
"21350";6,132052;46,23163;"establishment";"rooftop";"route des morillons 17, 1218 le grand-saconnex, switzerland";46,23298;46,23028;6,133401;6,130703;"19 route des morillons 17, 1211 geneva, switzerland"
"21351";16,35691;48,2121;"street_address";"rooftop";"rathausstraße 14-16, 1010 wien, austria";48,21345;48,21076;16,35826;16,35556;"rathausstraße 14-16 ,, 1082 vienna, austria"
"21352";12,46906;41,91296;"street_address";"rooftop";"via fornovo, 8, 00192 roma rm, italy";41,91431;41,91162;12,4704;12,46771;"via fornovo 8, 00196 rome, italy"
"21353";11,36402;44,5075;"street_address";"range_interpolated";"viale aldo moro, 44, 40127 bologna bo, italy";44,50884;44,50615;11,36537;11,36267;"viale aldo moro 44, 40122 bologna, italy"
"21354";12,31969;45,43937;"street_address";"rooftop";"fondamenta santa lucia, 23, 30121 venezia ve, italy";45,44072;45,43802;12,32104;12,31834;"fondamenta santa lucia, cannaregio 23,, 30121 venezia, italy"
"21355";23,32456;42,69782;"postal_code";"approximate";"1000 old city center, sofia, bulgaria";42,70306;42,68832;23,33534;23,31438;"6th september street 21, 1000 sofia, bulgaria"
"21356";23,73794;37,97692;"street_address";"rooftop";"akadimias 6, athina 106 71, greece";37,97827;37,97558;23,73929;23,73659;"akadimias 6, 10671 athens, greece"
"21357";22,95232;40,59423;"postal_code";"approximate";"thessaloniki 546 55, greece";40,59631;40,58935;22,96262;22,94671;"vas olgas 198, 54655 kalamaria, greece"
"21358";23,8086;38,04486;"premise";"rooftop";"sorou 12, marousi 151 25, greece";38,04622;38,04352;23,80994;23,80724;"sorou 12, maroussi, 15125 athens, greece"
"21359";16,38773;48,20053;"premise";"rooftop";"ungargasse 37, 1030 wien, austria";48,20201;48,19931;16,3897;16,387;"ungargasse 37, 1030 wien, austria"
"21360";15,63173;48,19824;"premise";"rooftop";"niederösterreichring 2, 3100 st. pölten, austria";48,1996;48,1969;15,63363;15,63093;"niederosterreichring 2, 3100 st polen, austria"
"21361";26,36642;46,92724;"establishment";"rooftop";"strada locotenent draghiescu 9, piatra neam<U+021B> 610125, romania";46,92859;46,92589;26,36777;26,36507;"draghescu 9, 610125 piatra-neamt, romania"
"21362";26,08628;44,42249;"establishment";"rooftop";"casa academiei, etaj 2, camera 2314, calea 13 septembrie 13, bucure<U+0219>ti 050711, romania";44,42384;44,42114;26,08763;26,08493;"casa academiei, calea13, septembrie 13, sector 5 13, 050711 bucharest, romania"
"21363";26,09644;44,44437;"street_address";"rooftop";"strada d. i. mendeleev 21, bucure<U+0219>ti 030167, romania";44,44572;44,44302;26,09779;26,0951;"mandelev, sector1 21-25, 010362 bucuresti, romania"
"21364";18,11053;48,3187;"street_address";"rooftop";"vašinova 127/2, 949 01 nitra-chrenová, slovakia";48,32005;48,31735;18,11188;18,10919;"vasinova 2,, 949 01 nitra, slovakia"
"21365";17,59515;48,37887;"street_address";"rooftop";"starohájska 6868/10, 917 01 trnava, slovakia";48,38022;48,37752;17,5965;17,5938;"starohajska 10, 91701 trnava, slovakia"
"21366";13,72848;45,54756;"street_address";"rooftop";"garibaldijeva ulica 18, 6000 koper - capodistria, slovenia";45,54891;45,54622;13,72983;13,72713;"garibaldijeva 18, 6000 koper, slovenia"
"21367";17,16184;48,14939;"street_address";"rooftop";"mierová 2017/19, 821 05 bratislava, slovakia";48,15074;48,14804;17,16319;17,16049;"mierova 19, 82715 bratislava, slovakia"
"21368";19,06858;47,53587;"street_address";"rooftop";"budapest, váci út 83, 1139 hungary";47,53722;47,53452;19,06993;19,06723;"vaci ut 83, 1139 budapest, hungary"
"21369";13,85148;44,86775;"street_address";"rooftop";"mletacka ul. 12, 52100, pula, croatia";44,8691;44,8664;13,85283;13,85013;"mletacka 12/iv, 5100 pula, croatia"
"21370";19,84855;45,25339;"street_address";"rooftop";"bulevar mihajla pupina 16, novi sad 21000, serbia";45,25474;45,25204;19,8499;19,8472;"bul. mihajla pupina 16, 21102 novi sad, serbia"
"21371";19,8172;41,32383;"establishment";"rooftop";"rruga ibrahim rugova 8, tirana 1001, albania";41,32518;41,32249;19,81854;19,81585;"blv. gjergj fishta, pall. shallvare, 00121 tirana, albania"
"21372";19,85285;45,24575;"street_address";"range_interpolated";"trg dositeja obradovica 5, novi sad, serbia";45,2471;45,2444;19,8542;19,8515;"trg dositeja obradovica 5, 21000 novi sad, serbia"
"21373";12,49402;41,90961;"premise";"rooftop";"via sicilia, 162, 00187 roma rm, italy";41,91097;41,90827;12,49532;12,49262;"via sicilia 162/d, 00185 roma, italy"
"21374";26,09182;44,4447;"street_address";"rooftop";"calea victoriei 152, bucure<U+0219>ti, romania";44,44605;44,44336;26,09316;26,09047;"calea victoriei - sector 1 nr. 152, 010096 bucuresti, romania"
"21375";22,96836;40,62899;"street_address";"range_interpolated";"3is septemvriou 31, thessaloniki 546 36, greece";40,63034;40,62764;22,9697;22,96701;"31s septemvriou po box 31s,, 54636 panepistimioupoli, greece"
"21376";16,41381;48,2325;"street_address";"rooftop";"donau-city-straße 1, 1220 wien, austria";48,23385;48,23115;16,41516;16,41246;"1 donau-city-strasse, 1220 vienna, austria"
"21377";24,70835;41,59511;"postal_code";"approximate";"4700 smolyan, bulgaria";41,65315;41,54851;24,72571;24,6909;"14 bulgaria blvd po box 14,, 4700 smolyan, bulgaria"
"21378";23,72373;37,9856;"street_address";"rooftop";"karolou 1, athina 104 37, greece";37,98695;37,98425;23,72508;23,72238;"1-3 karolou, 10437 athens, greece"
"21379";16,38658;48,21092;"subpremise";"rooftop";"radetzkystraße 2/2, 1030 wien, austria";48,21227;48,20957;16,38793;16,38523;"2 radetzkystrasse po box 2, 1030 vienna, austria"
"21380";12,25524;45,47158;"street_address";"rooftop";"via delle industrie, 19, 30175 venezia ve, italy";45,47292;45,47023;12,25659;12,25389;"19/d via delle industrie, 30175 venice, italy"
"21381";13,78249;45,65326;"subpremise";"rooftop";"via giulia, 1/75, 34126 trieste ts, italy";45,65464;45,65194;13,78381;13,78111;"75/1 via giulia, 34126 trieste, italy"
"21382";26,07377;44,43617;"route";"geometric_center";"splaiul independen<U+021B>ei, bucure<U+0219>ti, romania";44,44827;44,42417;26,10542;26,04328;"313 spl. independentei, 60042 bucharest, romania"
"21383";19,04023;47,49791;"locality";"approximate";"budapest, hungary";47,61301;47,34942;19,3345;18,9261;"16 munkacsy m. u. pf., 1063 budapest, hungary"
"21384";20,26435;39,50048;"street_address";"rooftop";"p. tsaldari 18, igoumenitsa 461 00, greece";39,50183;39,49913;20,2657;20,263;"18 p. tsaldari 18, 46100 igoumenitsa, greece"
"21385";12,33439;45,44203;"route";"geometric_center";"calle priuli, 30121 venezia ve, italy";45,44327;45,44058;12,33563;12,33293;"99 calle priuli cannaregio, 30121 venice, italy"
"21386";14,50941;46,05661;"street_address";"rooftop";"kolodvorska ulica 11, 1000 ljubljana, slovenia";46,05796;46,05526;14,51076;14,50807;"11 kolodvorska, 1000 ljubljana, slovenia"
"21387";13,56756;45,52819;"street_address";"rooftop";"kidricevo nabrežje 2, 6330 piran - pirano, slovenia";45,52954;45,52684;13,56891;13,56621;"2 kidricevo nabrežje, 6330 piran, slovenia"
"21388";19,81807;41,32834;"establishment";"geometric_center";"sheshi skënderbej, tirana, albania";41,32968;41,32699;19,81942;19,81672;"5 sheshi skenderbej, 1000 tirana, albania"
"21389";15,98294;45,80111;"street_address";"rooftop";"trnjanska cesta 11f, 10000, zagreb, croatia";45,80246;45,79976;15,98429;15,98159;"11f trnjanska, 10000 zagreb, croatia"
"21390";20,46306;44,80837;"street_address";"rooftop";"kneza miloša 12, beograd 11000, serbia";44,80972;44,80702;20,46441;20,46171;"12 kneza milosa, 11000 belgrade, serbia"
"21391";12,35729;45,41859;"establishment";"approximate";"san servolo, 30100 venice, metropolitan city of venice, italy";45,42034;45,41688;12,35939;12,35531;"isola di san servolo 1, 30100 venezia, italy"
"21392";27,98158;45,27348;"establishment";"rooftop";"strada inginer anghel saligny nr. 24, braila 810118, romania";45,27483;45,27213;27,98293;27,98023;"24 anghel saligny street,, 810118 braila, romania"
"21393";22,87336;39,37346;"establishment";"geometric_center";"volos 385 00, greece";39,37481;39,37211;22,87471;22,87201;"1st industrial area of volos technology park of thessaly,, 38500 volos, greece"
"21394";25,90532;43,798;"postal_code";"approximate";"7000 ruse, bulgaria";43,85724;43,742;25,96879;25,86435;"14 kresna,, 7000 ruse, bulgaria"
"21395";23,32053;42,69475;"subpremise";"rooftop";"bul. ""vitosha"" 4, 86, floor, 1000 sofia center, sofia, bulgaria";42,6961;42,6934;23,32188;23,31918;"86, floor 4 vitosha blvd.,, 1463 sofia, bulgaria"
"21396";14,48828;46,07072;"street_address";"rooftop";"celovška cesta 135, 1000 ljubljana, slovenia";46,07207;46,06937;14,48963;14,48693;"135 celovška,, 1000 ljubljana, slovenia"
"21397";16,88837;41,10201;"street_address";"rooftop";"via giovanni amendola, 166/5, 70126 bari ba, italy";41,10336;41,10066;16,88972;16,88702;"166/5 via giovanni amendola,, 70126 bari, italy"
"21398";22,07706;38,24896;"street_address";"rooftop";"platonos 33, egio 251 00, greece";38,25031;38,24761;22,07841;22,07571;"33 platonos street,, 25100 aegion, greece"
"21399";14,66714;41,55407;"establishment";"rooftop";"via francesco de sanctis, 1, 86100 campobasso cb, italy";41,55541;41,55272;14,66849;14,66579;"no number via de sanctis,, 86100 campobasso, italy"
"21400";14,65508;41,55926;"street_address";"rooftop";"via genova, 11, 86100 campobasso cb, italy";41,56061;41,55791;14,65643;14,65374;"11 via genova,, 86100 campobasso, italy"
"21401";19,81569;41,32204;"route";"geometric_center";"rruga brigada viii, tiranë, albania";41,3234;41,3207;19,81795;19,81349;"p.11, shk.1 rr. brigada e viii, ap. 18, 1000 tirana, albania"
"21402";21,41212;42,0017;"street_address";"rooftop";"gigo mihajlovski 3, skopje 1000, north macedonia";42,00305;42,00035;21,41346;21,41077;"3 gigo mihajlovski, str.,, 1000 skopje, former yugoslav republic of macedonia"
"21403";9,227791;45,47813;"street_address";"rooftop";"piazza leonardo da vinci, 32, 20133 milano mi, italy";45,47948;45,47678;9,22914;9,226442;"32 piazza leonardo da vinci,, 20133 milano, italy"
"21404";-81,51575;27,66483;"administrative_area_level_1";"approximate";"florida, usa";32,36077;22,82859;-77,80493;-89,80427;"11 otets paisij str., fl.5, office 10 po box pob 566,, 9000 varna, bulgaria"
"21405";18,23268;46,07696;"street_address";"rooftop";"pécs, király u. 23-25, 7621 hungary";46,07831;46,07561;18,23403;18,23133;"23-25 király street,, 7621 pécs, hungary"
"21406";11,80959;45,03511;"street_address";"rooftop";"viale delle industrie, 53, 45100 rovigo ro, italy";45,03646;45,03376;11,81094;11,80824;"53/b viale delle industrie,, 45100 rovigo, italy"
"21407";16,87859;41,05239;"street_address";"rooftop";"via ceglie, 9, 70010 valenzano ba, italy";41,05374;41,05104;16,87994;16,87725;"9 via ceglie,, 70010 valenzano, italy"
"21408";23,58684;46,77462;"street_address";"rooftop";"strada horea 3, cluj-napoca 400174, romania";46,77597;46,77327;23,58819;23,58549;"3 str. horea,, 400174 cluj-napoca, romania"
"21409";18,69593;45,56096;"establishment";"rooftop";"trg svetog trojstva 3, 31000, osijek, croatia";45,56231;45,55961;18,69728;18,69458;"341 j.j. strossmayera,, 31000 osijek, croatia"
"21410";19,81405;41,33013;"subpremise";"rooftop";"87, rruga mine peza 3, tiranë, albania";41,33148;41,32878;19,8154;19,8127;"87/3 rr. mine peza, pall. - hyrja, kati i tirana,, 1000 tirana, albania"
"21411";19,85148;45,24843;"establishment";"geometric_center";"3 bulevar cara lazara, 21000, novi sad, juzno-backi county, 21000, serbia";45,24978;45,24708;19,85283;19,85013;"1 bulevar cara lazara,, 21000 novi sad, serbia"
"21412";19,84662;45,26151;"street_address";"rooftop";"svetosavska 3a, novi sad, serbia";45,26286;45,26016;19,84797;19,84527;"3a svetosavska po box -,, 21000 novi sad, serbia"
"21413";24,14695;41,15023;"locality";"approximate";"drama 661 00, greece";41,16267;41,1334;24,16913;24,11605;"lambrianidis street, 40, na drama, greece"
"21414";16,83285;46,16313;"street_address";"rooftop";"trg bana josipa jelacica 15, 48000, koprivnica, croatia";46,16448;46,16178;16,8342;16,83151;"15 trg bana josipa jelacica, 49000 koprivnica, croatia"
"21415";16,49136;48,13749;"premise";"rooftop";"concorde business pk. 2f, 2320 schwechat, austria";48,13884;48,13614;16,49264;16,48994;"2/f concorde business park, 2320 schwechat, austria"
"21416";19,04945;47,50663;"street_address";"rooftop";"budapest, kálmán imre u. 2, 1054 hungary";47,50797;47,50528;19,0508;19,0481;"2 kálmán imre, 1054 budapest, hungary"
"21417";11,3635;44,50851;"street_address";"rooftop";"viale aldo moro, 52, 40127 bologna bo, italy";44,50986;44,50716;11,36485;11,36215;"52 viale aldo moro, 40127 bologna, italy"
"21418";14,49211;46,04567;"premise";"rooftop";"langusova ulica 4, 1000 ljubljana, slovenia";46,047;46,0443;14,49347;14,49077;"4 langusova ulica, 1535 ljubljana, slovenia"
"21419";14,50107;46,0475;"street_address";"rooftop";"slovenska cesta 5, 1000 ljubljana, slovenia";46,04885;46,04615;14,50242;14,49972;"5 slovenska cesta, 1000 ljubljana, slovenia"
"21420";20,46682;44,80475;"establishment";"rooftop";"kralja milutina 10 a, beograd, serbia";44,8061;44,8034;20,46814;20,46544;"10a kralja milutina, 1100 belgrade, serbia"
"21421";21,40132;42,00222;"establishment";"rooftop";"blvd partizanski odredi 42/2, skopje 1000, north macedonia";42,00357;42,00087;21,40267;21,39997;"42/7 partizanski odredi, 1000 skopje, former yugoslav republic of macedonia"
"21422";18,41301;43,85903;"street_address";"rooftop";"maršala tita 9a, sarajevo 71000, bosnia and herzegovina";43,86038;43,85768;18,41436;18,41166;"9a maršala tita, 71000 sarajevo, bosnia and herzegovina"
"21423";27,90128;43,21339;"route";"geometric_center";"2, 9000 varna, bulgaria";43,21933;43,20475;27,91086;27,88804;"2 shipka st,, 9000 varna, bulgaria"
"21424";26,04494;44,44635;"street_address";"rooftop";"splaiul independen<U+021B>ei 294, bucure<U+0219>ti, romania";44,4477;44,445;26,04629;26,04359;"294 splaiul independentei po box po 78, 60031 bucharest, romania"
"21425";14,3642;46,24652;"premise";"rooftop";"cesta staneta žagarja 37, 4000 kranj, slovenia";46,24789;46,2452;14,3656;14,3629;"37 cesta staneta žagarja, 4000 kranj, slovenia"
"21426";23,01965;40,54852;"locality";"approximate";"thermi 570 01, greece";40,55308;40,54304;23,02666;23,01457;"6th klm thermi road, 57001 thessaloniki, greece"
"21427";19,06968;47,4816;"street_address";"rooftop";"budapest, angyal u. 15b, 1094 hungary";47,48295;47,48025;19,07103;19,06833;"15/b angyal utca, 1094 budapest, hungary"
"21428";15,63105;47,2154;"street_address";"rooftop";"franz-pichler-straße 30, 8160 weiz, austria";47,21675;47,21405;15,6324;15,62971;"30 franz-pichler-straße, 8160 weiz, austria"
